Python 3.12.5
['▁<', '|', 'endo', 'f', 'text', '|', '>']
Step 25771/953240 - LR:0.0016 - train_loss: 1.795
Step 25781/953240 - LR:0.0016 - train_loss: 1.811
Step 25791/953240 - LR:0.0016 - train_loss: 1.779
Step 25801/953240 - LR:0.0016 - train_loss: 1.785
Step 25811/953240 - LR:0.0016 - train_loss: 1.816
Step 25821/953240 - LR:0.0016 - train_loss: 1.804
Step 25831/953240 - LR:0.0016 - train_loss: 1.840
Step 25841/953240 - LR:0.0017 - train_loss: 1.795
Step 25851/953240 - LR:0.0016 - train_loss: 1.822
Step 25861/953240 - LR:0.0017 - train_loss: 1.804
Step 25871/953240 - LR:0.0016 - train_loss: 1.853
Step 25881/953240 - LR:0.0017 - train_loss: 1.785
Step 25891/953240 - LR:0.0016 - train_loss: 1.785
Step 25901/953240 - LR:0.0017 - train_loss: 1.781
Step 25911/953240 - LR:0.0016 - train_loss: 1.829
Step 25921/953240 - LR:0.0017 - train_loss: 1.810
Step 25931/953240 - LR:0.0016 - train_loss: 1.784
Step 25941/953240 - LR:0.0017 - train_loss: 1.809
Step 25951/953240 - LR:0.0016 - train_loss: 1.816
Step 25961/953240 - LR:0.0017 - train_loss: 1.809
Step 25971/953240 - LR:0.0016 - train_loss: 1.829
Step 25981/953240 - LR:0.0017 - train_loss: 1.786
Step 25991/953240 - LR:0.0016 - train_loss: 1.822
Step 26001/953240 - LR:0.0017 - train_loss: 1.804
Step 26011/953240 - LR:0.0016 - train_loss: 1.806
Step 26021/953240 - LR:0.0017 - train_loss: 1.791
Step 26031/953240 - LR:0.0016 - train_loss: 1.824
Step 26041/953240 - LR:0.0017 - train_loss: 1.795
Step 26051/953240 - LR:0.0016 - train_loss: 1.839
Step 26061/953240 - LR:0.0017 - train_loss: 1.834
Step 26071/953240 - LR:0.0016 - train_loss: 1.802
Step 26081/953240 - LR:0.0017 - train_loss: 1.793
Step 26091/953240 - LR:0.0016 - train_loss: 1.804
Step 26101/953240 - LR:0.0017 - train_loss: 1.807
Step 26111/953240 - LR:0.0016 - train_loss: 1.817
Step 26121/953240 - LR:0.0017 - train_loss: 1.755
Step 26131/953240 - LR:0.0016 - train_loss: 1.848
Step 26141/953240 - LR:0.0017 - train_loss: 1.798
Step 26151/953240 - LR:0.0016 - train_loss: 1.845
Step 26161/953240 - LR:0.0017 - train_loss: 1.819
Step 26171/953240 - LR:0.0016 - train_loss: 1.813
Step 26181/953240 - LR:0.0017 - train_loss: 1.781
Step 26191/953240 - LR:0.0016 - train_loss: 1.812
Step 26201/953240 - LR:0.0017 - train_loss: 1.791
Step 26211/953240 - LR:0.0016 - train_loss: 1.809
Step 26221/953240 - LR:0.0016 - train_loss: 1.815
Step 26231/953240 - LR:0.0016 - train_loss: 1.826
Step 26241/953240 - LR:0.0016 - train_loss: 1.791
Step 26251/953240 - LR:0.0016 - train_loss: 1.839
Step 26261/953240 - LR:0.0016 - train_loss: 1.800
Step 26271/953240 - LR:0.0016 - train_loss: 1.820
Step 26281/953240 - LR:0.0017 - train_loss: 1.804
Step 26291/953240 - LR:0.0016 - train_loss: 1.790
Step 26301/953240 - LR:0.0017 - train_loss: 1.797
Step 26311/953240 - LR:0.0016 - train_loss: 1.835
Step 26321/953240 - LR:0.0017 - train_loss: 1.805
Step 26331/953240 - LR:0.0016 - train_loss: 1.819
Step 26341/953240 - LR:0.0017 - train_loss: 1.776
Step 26351/953240 - LR:0.0016 - train_loss: 1.829
Step 26361/953240 - LR:0.0017 - train_loss: 1.781
Step 26371/953240 - LR:0.0016 - train_loss: 1.832
Step 26381/953240 - LR:0.0017 - train_loss: 1.797
Step 26391/953240 - LR:0.0016 - train_loss: 1.794
Step 26401/953240 - LR:0.0017 - train_loss: 1.779
Step 26411/953240 - LR:0.0016 - train_loss: 1.800
Step 26421/953240 - LR:0.0017 - train_loss: 1.768
Step 26431/953240 - LR:0.0016 - train_loss: 1.808
Step 26441/953240 - LR:0.0017 - train_loss: 1.805
Step 26451/953240 - LR:0.0016 - train_loss: 1.805
Step 26461/953240 - LR:0.0017 - train_loss: 1.776
Step 26471/953240 - LR:0.0016 - train_loss: 1.801
Step 26481/953240 - LR:0.0017 - train_loss: 1.802
Step 26491/953240 - LR:0.0016 - train_loss: 1.839
Step 26501/953240 - LR:0.0017 - train_loss: 1.798
Step 26511/953240 - LR:0.0016 - train_loss: 1.822
Step 26521/953240 - LR:0.0017 - train_loss: 1.801
Step 26531/953240 - LR:0.0016 - train_loss: 1.814
Step 26541/953240 - LR:0.0017 - train_loss: 1.780
Step 26551/953240 - LR:0.0016 - train_loss: 1.782
Step 26561/953240 - LR:0.0017 - train_loss: 1.813
Step 26571/953240 - LR:0.0016 - train_loss: 1.795
Step 26581/953240 - LR:0.0017 - train_loss: 1.766
Step 26591/953240 - LR:0.0016 - train_loss: 1.811
Step 26601/953240 - LR:0.0017 - train_loss: 1.797
Step 26611/953240 - LR:0.0016 - train_loss: 1.818
Step 26621/953240 - LR:0.0017 - train_loss: 1.798
Step 26631/953240 - LR:0.0016 - train_loss: 1.804
Step 26641/953240 - LR:0.0017 - train_loss: 1.797
Step 26651/953240 - LR:0.0016 - train_loss: 1.849
Step 26661/953240 - LR:0.0016 - train_loss: 1.756
Step 26671/953240 - LR:0.0016 - train_loss: 1.793
Step 26681/953240 - LR:0.0016 - train_loss: 1.800
Step 26691/953240 - LR:0.0016 - train_loss: 1.780
Step 26701/953240 - LR:0.0016 - train_loss: 1.796
Step 26711/953240 - LR:0.0016 - train_loss: 1.826
Step 26721/953240 - LR:0.0017 - train_loss: 1.792
Step 26731/953240 - LR:0.0016 - train_loss: 1.842
Step 26741/953240 - LR:0.0017 - train_loss: 1.826
Step 26751/953240 - LR:0.0016 - train_loss: 1.831
Step 26761/953240 - LR:0.0017 - train_loss: 1.777
Step 26771/953240 - LR:0.0016 - train_loss: 1.833
Step 26781/953240 - LR:0.0017 - train_loss: 1.789
Step 26791/953240 - LR:0.0016 - train_loss: 1.810
Step 26801/953240 - LR:0.0017 - train_loss: 1.801
Step 26811/953240 - LR:0.0016 - train_loss: 1.802
Step 26821/953240 - LR:0.0017 - train_loss: 1.801
Step 26831/953240 - LR:0.0016 - train_loss: 1.850
Step 26841/953240 - LR:0.0017 - train_loss: 1.788
Step 26851/953240 - LR:0.0016 - train_loss: 1.821
Step 26861/953240 - LR:0.0017 - train_loss: 1.759
Step 26871/953240 - LR:0.0016 - train_loss: 1.840
Step 26881/953240 - LR:0.0017 - train_loss: 1.783
Step 26891/953240 - LR:0.0016 - train_loss: 1.796
Step 26901/953240 - LR:0.0017 - train_loss: 1.791
Step 26911/953240 - LR:0.0016 - train_loss: 1.837
Step 26921/953240 - LR:0.0017 - train_loss: 1.750
Step 26931/953240 - LR:0.0016 - train_loss: 1.872
Step 26941/953240 - LR:0.0017 - train_loss: 1.788
Step 26951/953240 - LR:0.0016 - train_loss: 1.845
Step 26961/953240 - LR:0.0017 - train_loss: 1.810
Step 26971/953240 - LR:0.0016 - train_loss: 1.828
Step 26981/953240 - LR:0.0017 - train_loss: 1.794
Step 26991/953240 - LR:0.0016 - train_loss: 1.855
Step 27001/953240 - LR:0.0017 - train_loss: 1.825
Step 27011/953240 - LR:0.0016 - train_loss: 1.794
Step 27021/953240 - LR:0.0017 - train_loss: 1.807
Step 27031/953240 - LR:0.0016 - train_loss: 1.835
Step 27041/953240 - LR:0.0017 - train_loss: 1.786
Step 27051/953240 - LR:0.0016 - train_loss: 1.769
Step 27061/953240 - LR:0.0017 - train_loss: 1.771
Step 27071/953240 - LR:0.0016 - train_loss: 1.799
Step 27081/953240 - LR:0.0017 - train_loss: 1.798
Step 27091/953240 - LR:0.0016 - train_loss: 1.829
Step 27101/953240 - LR:0.0016 - train_loss: 1.783
Step 27111/953240 - LR:0.0016 - train_loss: 1.824
Step 27121/953240 - LR:0.0016 - train_loss: 1.783
Step 27131/953240 - LR:0.0016 - train_loss: 1.794
Step 27141/953240 - LR:0.0017 - train_loss: 1.824
Step 27151/953240 - LR:0.0016 - train_loss: 1.820
Step 27161/953240 - LR:0.0017 - train_loss: 1.767
Step 27171/953240 - LR:0.0016 - train_loss: 1.791
Step 27181/953240 - LR:0.0017 - train_loss: 1.783
Step 27191/953240 - LR:0.0016 - train_loss: 1.792
Step 27201/953240 - LR:0.0017 - train_loss: 1.796
Step 27211/953240 - LR:0.0016 - train_loss: 1.784
Step 27221/953240 - LR:0.0017 - train_loss: 1.796
Step 27231/953240 - LR:0.0016 - train_loss: 1.826
Step 27241/953240 - LR:0.0017 - train_loss: 1.780
Step 27251/953240 - LR:0.0016 - train_loss: 1.821
Step 27261/953240 - LR:0.0017 - train_loss: 1.786
Step 27271/953240 - LR:0.0016 - train_loss: 1.847
Step 27281/953240 - LR:0.0017 - train_loss: 1.810
Step 27291/953240 - LR:0.0016 - train_loss: 1.808
Step 27301/953240 - LR:0.0017 - train_loss: 1.781
Step 27311/953240 - LR:0.0016 - train_loss: 1.821
Step 27321/953240 - LR:0.0017 - train_loss: 1.809
Step 27331/953240 - LR:0.0016 - train_loss: 1.789
Step 27341/953240 - LR:0.0017 - train_loss: 1.784
Step 27351/953240 - LR:0.0016 - train_loss: 1.819
Step 27361/953240 - LR:0.0017 - train_loss: 1.789
Step 27371/953240 - LR:0.0016 - train_loss: 1.802
Step 27381/953240 - LR:0.0017 - train_loss: 1.792
Step 27391/953240 - LR:0.0016 - train_loss: 1.840
Step 27401/953240 - LR:0.0017 - train_loss: 1.827
Step 27411/953240 - LR:0.0016 - train_loss: 1.809
Step 27421/953240 - LR:0.0017 - train_loss: 1.782
Step 27431/953240 - LR:0.0016 - train_loss: 1.802
Step 27441/953240 - LR:0.0017 - train_loss: 1.773
Step 27451/953240 - LR:0.0016 - train_loss: 1.817
Step 27461/953240 - LR:0.0017 - train_loss: 1.807
Step 27471/953240 - LR:0.0016 - train_loss: 1.810
Step 27481/953240 - LR:0.0017 - train_loss: 1.775
Step 27491/953240 - LR:0.0016 - train_loss: 1.796
Step 27501/953240 - LR:0.0017 - train_loss: 1.799
Step 27511/953240 - LR:0.0016 - train_loss: 1.825
Step 27521/953240 - LR:0.0016 - train_loss: 1.784
Step 27531/953240 - LR:0.0016 - train_loss: 1.834
Step 27541/953240 - LR:0.0016 - train_loss: 1.808
Step 27551/953240 - LR:0.0016 - train_loss: 1.787
Step 27561/953240 - LR:0.0016 - train_loss: 1.772
Step 27571/953240 - LR:0.0016 - train_loss: 1.794
Step 27581/953240 - LR:0.0017 - train_loss: 1.800
Step 27591/953240 - LR:0.0016 - train_loss: 1.837
Step 27601/953240 - LR:0.0017 - train_loss: 1.783
Step 27611/953240 - LR:0.0016 - train_loss: 1.848
Step 27621/953240 - LR:0.0017 - train_loss: 1.819
Step 27631/953240 - LR:0.0016 - train_loss: 1.785
Step 27641/953240 - LR:0.0017 - train_loss: 1.773
Step 27651/953240 - LR:0.0016 - train_loss: 1.800
Step 27661/953240 - LR:0.0017 - train_loss: 1.797
Step 27671/953240 - LR:0.0016 - train_loss: 1.821
Step 27681/953240 - LR:0.0017 - train_loss: 1.805
Step 27691/953240 - LR:0.0016 - train_loss: 1.816
Step 27701/953240 - LR:0.0017 - train_loss: 1.796
Step 27711/953240 - LR:0.0016 - train_loss: 1.814
Step 27721/953240 - LR:0.0017 - train_loss: 1.812
Step 27731/953240 - LR:0.0016 - train_loss: 1.827
Step 27741/953240 - LR:0.0017 - train_loss: 1.797
Step 27751/953240 - LR:0.0016 - train_loss: 1.773
Step 27761/953240 - LR:0.0017 - train_loss: 1.756
Step 27771/953240 - LR:0.0016 - train_loss: 1.853
Step 27781/953240 - LR:0.0017 - train_loss: 1.791
Step 27791/953240 - LR:0.0016 - train_loss: 1.836
Step 27801/953240 - LR:0.0017 - train_loss: 1.794
Step 27811/953240 - LR:0.0016 - train_loss: 1.785
Step 27821/953240 - LR:0.0017 - train_loss: 1.790
Step 27831/953240 - LR:0.0016 - train_loss: 1.814
Step 27841/953240 - LR:0.0017 - train_loss: 1.785
Step 27851/953240 - LR:0.0016 - train_loss: 1.811
Step 27861/953240 - LR:0.0017 - train_loss: 1.797
Step 27871/953240 - LR:0.0016 - train_loss: 1.845
Step 27881/953240 - LR:0.0017 - train_loss: 1.792
Step 27891/953240 - LR:0.0016 - train_loss: 1.819
Step 27901/953240 - LR:0.0017 - train_loss: 1.789
Step 27911/953240 - LR:0.0016 - train_loss: 1.812
Step 27921/953240 - LR:0.0017 - train_loss: 1.810
Step 27931/953240 - LR:0.0016 - train_loss: 1.848
Step 27941/953240 - LR:0.0017 - train_loss: 1.792
Step 27951/953240 - LR:0.0016 - train_loss: 1.837
Step 27961/953240 - LR:0.0016 - train_loss: 1.795
Step 27971/953240 - LR:0.0016 - train_loss: 1.821
Step 27981/953240 - LR:0.0016 - train_loss: 1.828
Step 27991/953240 - LR:0.0016 - train_loss: 1.802
Step 28001/953240 - LR:0.0016 - train_loss: 1.799
Step 28011/953240 - LR:0.0016 - train_loss: 1.843
Step 28021/953240 - LR:0.0017 - train_loss: 1.772
Step 28031/953240 - LR:0.0016 - train_loss: 1.824
Step 28041/953240 - LR:0.0017 - train_loss: 1.797
Step 28051/953240 - LR:0.0016 - train_loss: 1.817
Step 28061/953240 - LR:0.0017 - train_loss: 1.789
Step 28071/953240 - LR:0.0016 - train_loss: 1.805
Step 28081/953240 - LR:0.0017 - train_loss: 1.798
Step 28091/953240 - LR:0.0016 - train_loss: 1.817
Step 28101/953240 - LR:0.0017 - train_loss: 1.769
Step 28111/953240 - LR:0.0016 - train_loss: 1.816
Step 28121/953240 - LR:0.0017 - train_loss: 1.786
Step 28131/953240 - LR:0.0016 - train_loss: 1.805
Step 28141/953240 - LR:0.0017 - train_loss: 1.788
Step 28151/953240 - LR:0.0016 - train_loss: 1.831
Step 28161/953240 - LR:0.0017 - train_loss: 1.778
Step 28171/953240 - LR:0.0016 - train_loss: 1.882
Step 28181/953240 - LR:0.0017 - train_loss: 1.796
Step 28191/953240 - LR:0.0016 - train_loss: 1.819
Step 28201/953240 - LR:0.0017 - train_loss: 1.823
Step 28211/953240 - LR:0.0016 - train_loss: 1.819
Step 28221/953240 - LR:0.0017 - train_loss: 1.789
Step 28231/953240 - LR:0.0016 - train_loss: 1.793
Step 28241/953240 - LR:0.0017 - train_loss: 1.782
Step 28251/953240 - LR:0.0016 - train_loss: 1.812
Step 28261/953240 - LR:0.0017 - train_loss: 1.814
Step 28271/953240 - LR:0.0016 - train_loss: 1.827
Step 28281/953240 - LR:0.0017 - train_loss: 1.811
Step 28291/953240 - LR:0.0016 - train_loss: 1.814
Step 28301/953240 - LR:0.0017 - train_loss: 1.811
Step 28311/953240 - LR:0.0016 - train_loss: 1.808
Step 28321/953240 - LR:0.0017 - train_loss: 1.811
Step 28331/953240 - LR:0.0016 - train_loss: 1.783
Step 28341/953240 - LR:0.0017 - train_loss: 1.797
Step 28351/953240 - LR:0.0016 - train_loss: 1.822
Step 28361/953240 - LR:0.0017 - train_loss: 1.799
Step 28371/953240 - LR:0.0016 - train_loss: 1.819
Step 28381/953240 - LR:0.0017 - train_loss: 1.784
Step 28391/953240 - LR:0.0016 - train_loss: 1.833
Step 28401/953240 - LR:0.0016 - train_loss: 1.769
Step 28411/953240 - LR:0.0016 - train_loss: 1.823
Step 28421/953240 - LR:0.0016 - train_loss: 1.808
Step 28431/953240 - LR:0.0016 - train_loss: 1.823
Step 28441/953240 - LR:0.0017 - train_loss: 1.807
Step 28451/953240 - LR:0.0016 - train_loss: 1.813
Step 28461/953240 - LR:0.0017 - train_loss: 1.819
Step 28471/953240 - LR:0.0016 - train_loss: 1.786
Step 28481/953240 - LR:0.0017 - train_loss: 1.788
Step 28491/953240 - LR:0.0016 - train_loss: 1.795
Step 28501/953240 - LR:0.0017 - train_loss: 1.817
Step 28511/953240 - LR:0.0016 - train_loss: 1.792
Step 28521/953240 - LR:0.0017 - train_loss: 1.786
Step 28531/953240 - LR:0.0016 - train_loss: 1.812
Step 28541/953240 - LR:0.0017 - train_loss: 1.780
Step 28551/953240 - LR:0.0016 - train_loss: 1.818
Step 28561/953240 - LR:0.0017 - train_loss: 1.789
Step 28571/953240 - LR:0.0016 - train_loss: 1.811
Step 28581/953240 - LR:0.0017 - train_loss: 1.786
Step 28591/953240 - LR:0.0016 - train_loss: 1.790
Step 28601/953240 - LR:0.0017 - train_loss: 1.787
Step 28611/953240 - LR:0.0016 - train_loss: 1.814
Step 28621/953240 - LR:0.0017 - train_loss: 1.811
Step 28631/953240 - LR:0.0016 - train_loss: 1.803
Step 28641/953240 - LR:0.0017 - train_loss: 1.771
Step 28651/953240 - LR:0.0016 - train_loss: 1.793
Step 28661/953240 - LR:0.0017 - train_loss: 1.803
Step 28671/953240 - LR:0.0016 - train_loss: 1.804
Step 28681/953240 - LR:0.0017 - train_loss: 1.804
Step 28691/953240 - LR:0.0016 - train_loss: 1.815
Step 28701/953240 - LR:0.0017 - train_loss: 1.776
Step 28711/953240 - LR:0.0016 - train_loss: 1.810
Step 28721/953240 - LR:0.0017 - train_loss: 1.816
Step 28731/953240 - LR:0.0016 - train_loss: 1.799
Step 28741/953240 - LR:0.0017 - train_loss: 1.843
Step 28751/953240 - LR:0.0016 - train_loss: 1.802
Step 28761/953240 - LR:0.0017 - train_loss: 1.779
Step 28771/953240 - LR:0.0016 - train_loss: 1.819
Step 28781/953240 - LR:0.0017 - train_loss: 1.802
Step 28791/953240 - LR:0.0016 - train_loss: 1.844
Step 28801/953240 - LR:0.0017 - train_loss: 1.786
Step 28811/953240 - LR:0.0016 - train_loss: 1.814
Step 28821/953240 - LR:0.0017 - train_loss: 1.777
Step 28831/953240 - LR:0.0016 - train_loss: 1.826
Step 28841/953240 - LR:0.0016 - train_loss: 1.793
Step 28851/953240 - LR:0.0016 - train_loss: 1.819
Step 28861/953240 - LR:0.0016 - train_loss: 1.767
Step 28871/953240 - LR:0.0016 - train_loss: 1.850
Step 28881/953240 - LR:0.0017 - train_loss: 1.787
Step 28891/953240 - LR:0.0016 - train_loss: 1.785
Step 28901/953240 - LR:0.0017 - train_loss: 1.807
Step 28911/953240 - LR:0.0016 - train_loss: 1.797
Step 28921/953240 - LR:0.0017 - train_loss: 1.733
Step 28931/953240 - LR:0.0016 - train_loss: 1.811
Step 28941/953240 - LR:0.0017 - train_loss: 1.793
Step 28951/953240 - LR:0.0016 - train_loss: 1.838
Step 28961/953240 - LR:0.0017 - train_loss: 1.754
Step 28971/953240 - LR:0.0016 - train_loss: 1.837
Step 28981/953240 - LR:0.0017 - train_loss: 1.806
Step 28991/953240 - LR:0.0016 - train_loss: 1.805
Step 29001/953240 - LR:0.0017 - train_loss: 1.763
Step 29011/953240 - LR:0.0016 - train_loss: 1.811
Step 29021/953240 - LR:0.0017 - train_loss: 1.772
Step 29031/953240 - LR:0.0016 - train_loss: 1.798
Step 29041/953240 - LR:0.0017 - train_loss: 1.820
Step 29051/953240 - LR:0.0016 - train_loss: 1.822
Step 29061/953240 - LR:0.0017 - train_loss: 1.824
Step 29071/953240 - LR:0.0016 - train_loss: 1.840
Step 29081/953240 - LR:0.0017 - train_loss: 1.796
Step 29091/953240 - LR:0.0016 - train_loss: 1.838
Step 29101/953240 - LR:0.0017 - train_loss: 1.785
Step 29111/953240 - LR:0.0016 - train_loss: 1.797
Step 29121/953240 - LR:0.0017 - train_loss: 1.773
Step 29131/953240 - LR:0.0016 - train_loss: 1.841
Step 29141/953240 - LR:0.0017 - train_loss: 1.782
Step 29151/953240 - LR:0.0016 - train_loss: 1.814
Step 29161/953240 - LR:0.0017 - train_loss: 1.758
Step 29171/953240 - LR:0.0016 - train_loss: 1.828
Step 29181/953240 - LR:0.0017 - train_loss: 1.739
Step 29191/953240 - LR:0.0016 - train_loss: 1.829
Step 29201/953240 - LR:0.0017 - train_loss: 1.788
Step 29211/953240 - LR:0.0016 - train_loss: 1.815
Step 29221/953240 - LR:0.0017 - train_loss: 1.806
Step 29231/953240 - LR:0.0016 - train_loss: 1.807
Step 29241/953240 - LR:0.0017 - train_loss: 1.763
Step 29251/953240 - LR:0.0016 - train_loss: 1.799
Step 29261/953240 - LR:0.0016 - train_loss: 1.786
Step 29271/953240 - LR:0.0016 - train_loss: 1.808
Step 29281/953240 - LR:0.0016 - train_loss: 1.792
Step 29291/953240 - LR:0.0016 - train_loss: 1.781
Step 29301/953240 - LR:0.0016 - train_loss: 1.772
Step 29311/953240 - LR:0.0016 - train_loss: 1.829
Step 29321/953240 - LR:0.0017 - train_loss: 1.815
Step 29331/953240 - LR:0.0016 - train_loss: 1.831
Step 29341/953240 - LR:0.0017 - train_loss: 1.769
Step 29351/953240 - LR:0.0016 - train_loss: 1.837
Step 29361/953240 - LR:0.0017 - train_loss: 1.816
Step 29371/953240 - LR:0.0016 - train_loss: 1.839
Step 29381/953240 - LR:0.0017 - train_loss: 1.809
Step 29391/953240 - LR:0.0016 - train_loss: 1.815
Step 29401/953240 - LR:0.0017 - train_loss: 1.800
Step 29411/953240 - LR:0.0016 - train_loss: 1.825
Step 29421/953240 - LR:0.0017 - train_loss: 1.787
Step 29431/953240 - LR:0.0016 - train_loss: 1.804
Step 29441/953240 - LR:0.0017 - train_loss: 1.795
Step 29451/953240 - LR:0.0016 - train_loss: 1.815
Step 29461/953240 - LR:0.0017 - train_loss: 1.763
Step 29471/953240 - LR:0.0016 - train_loss: 1.846
Step 29481/953240 - LR:0.0017 - train_loss: 1.787
Step 29491/953240 - LR:0.0016 - train_loss: 1.770
Step 29501/953240 - LR:0.0017 - train_loss: 1.795
Step 29511/953240 - LR:0.0016 - train_loss: 1.804
Step 29521/953240 - LR:0.0017 - train_loss: 1.783
Step 29531/953240 - LR:0.0016 - train_loss: 1.797
Step 29541/953240 - LR:0.0017 - train_loss: 1.799
Step 29551/953240 - LR:0.0016 - train_loss: 1.809
Step 29561/953240 - LR:0.0017 - train_loss: 1.779
Step 29571/953240 - LR:0.0016 - train_loss: 1.801
Step 29581/953240 - LR:0.0017 - train_loss: 1.789
Step 29591/953240 - LR:0.0016 - train_loss: 1.815
Step 29601/953240 - LR:0.0017 - train_loss: 1.775
Step 29611/953240 - LR:0.0016 - train_loss: 1.826
Step 29621/953240 - LR:0.0017 - train_loss: 1.791
Step 29631/953240 - LR:0.0016 - train_loss: 1.827
Step 29641/953240 - LR:0.0017 - train_loss: 1.779
Step 29651/953240 - LR:0.0016 - train_loss: 1.775
Step 29661/953240 - LR:0.0017 - train_loss: 1.789
Step 29671/953240 - LR:0.0016 - train_loss: 1.819
Step 29681/953240 - LR:0.0017 - train_loss: 1.758
Step 29691/953240 - LR:0.0016 - train_loss: 1.806
Step 29701/953240 - LR:0.0016 - train_loss: 1.795
Step 29711/953240 - LR:0.0016 - train_loss: 1.792
Step 29721/953240 - LR:0.0016 - train_loss: 1.774
Step 29731/953240 - LR:0.0016 - train_loss: 1.811
Step 29741/953240 - LR:0.0017 - train_loss: 1.784
Step 29751/953240 - LR:0.0016 - train_loss: 1.809
Step 29761/953240 - LR:0.0017 - train_loss: 1.813
Step 29771/953240 - LR:0.0016 - train_loss: 1.795
Step 29781/953240 - LR:0.0017 - train_loss: 1.791
Step 29791/953240 - LR:0.0016 - train_loss: 1.860
Step 29801/953240 - LR:0.0017 - train_loss: 1.802
Step 29811/953240 - LR:0.0016 - train_loss: 1.808
Step 29821/953240 - LR:0.0017 - train_loss: 1.800
Step 29831/953240 - LR:0.0016 - train_loss: 1.811
Step 29841/953240 - LR:0.0017 - train_loss: 1.807
Step 29851/953240 - LR:0.0016 - train_loss: 1.790
Step 29861/953240 - LR:0.0017 - train_loss: 1.786
Step 29871/953240 - LR:0.0016 - train_loss: 1.825
Step 29881/953240 - LR:0.0017 - train_loss: 1.784
Step 29891/953240 - LR:0.0016 - train_loss: 1.822
Step 29901/953240 - LR:0.0017 - train_loss: 1.788
Step 29911/953240 - LR:0.0016 - train_loss: 1.799
Step 29921/953240 - LR:0.0017 - train_loss: 1.799
Step 29931/953240 - LR:0.0016 - train_loss: 1.808
Step 29941/953240 - LR:0.0017 - train_loss: 1.809
Step 29951/953240 - LR:0.0016 - train_loss: 1.808
Step 29961/953240 - LR:0.0017 - train_loss: 1.808
Step 29971/953240 - LR:0.0016 - train_loss: 1.805
Step 29981/953240 - LR:0.0017 - train_loss: 1.773
Step 29991/953240 - LR:0.0016 - train_loss: 1.811
Step 30001/953240 - LR:0.0017 - train_loss: 1.770
Step 30011/953240 - LR:0.0016 - train_loss: 1.817
Step 30021/953240 - LR:0.0017 - train_loss: 1.782
Step 30031/953240 - LR:0.0016 - train_loss: 1.813
Step 30041/953240 - LR:0.0017 - train_loss: 1.786
Step 30051/953240 - LR:0.0016 - train_loss: 1.809
Step 30061/953240 - LR:0.0017 - train_loss: 1.787
Step 30071/953240 - LR:0.0016 - train_loss: 1.794
Step 30081/953240 - LR:0.0017 - train_loss: 1.780
Step 30091/953240 - LR:0.0016 - train_loss: 1.825
Step 30101/953240 - LR:0.0017 - train_loss: 1.794
Step 30111/953240 - LR:0.0016 - train_loss: 1.823
Step 30121/953240 - LR:0.0017 - train_loss: 1.777
Step 30131/953240 - LR:0.0016 - train_loss: 1.820
Step 30141/953240 - LR:0.0016 - train_loss: 1.774
Step 30151/953240 - LR:0.0016 - train_loss: 1.782
Step 30161/953240 - LR:0.0016 - train_loss: 1.804
Step 30171/953240 - LR:0.0016 - train_loss: 1.816
Step 30181/953240 - LR:0.0017 - train_loss: 1.821
Step 30191/953240 - LR:0.0016 - train_loss: 1.827
Step 30201/953240 - LR:0.0017 - train_loss: 1.788
Step 30211/953240 - LR:0.0016 - train_loss: 1.793
Step 30221/953240 - LR:0.0017 - train_loss: 1.774
Step 30231/953240 - LR:0.0016 - train_loss: 1.779
Step 30241/953240 - LR:0.0017 - train_loss: 1.792
Step 30251/953240 - LR:0.0016 - train_loss: 1.798
Step 30261/953240 - LR:0.0017 - train_loss: 1.771
Step 30271/953240 - LR:0.0016 - train_loss: 1.803
Step 30281/953240 - LR:0.0017 - train_loss: 1.825
Step 30291/953240 - LR:0.0016 - train_loss: 1.791
Step 30301/953240 - LR:0.0017 - train_loss: 1.797
Step 30311/953240 - LR:0.0016 - train_loss: 1.801
Step 30321/953240 - LR:0.0017 - train_loss: 1.780
Step 30331/953240 - LR:0.0016 - train_loss: 1.794
Step 30341/953240 - LR:0.0017 - train_loss: 1.800
Step 30351/953240 - LR:0.0016 - train_loss: 1.778
Step 30361/953240 - LR:0.0017 - train_loss: 1.759
Step 30371/953240 - LR:0.0016 - train_loss: 1.811
Step 30381/953240 - LR:0.0017 - train_loss: 1.791
Step 30391/953240 - LR:0.0016 - train_loss: 1.784
Step 30401/953240 - LR:0.0017 - train_loss: 1.807
Step 30411/953240 - LR:0.0016 - train_loss: 1.821
Step 30421/953240 - LR:0.0017 - train_loss: 1.759
Step 30431/953240 - LR:0.0016 - train_loss: 1.825
Step 30441/953240 - LR:0.0017 - train_loss: 1.807
Step 30451/953240 - LR:0.0016 - train_loss: 1.799
Step 30461/953240 - LR:0.0017 - train_loss: 1.778
Step 30471/953240 - LR:0.0016 - train_loss: 1.802
Step 30481/953240 - LR:0.0017 - train_loss: 1.795
Step 30491/953240 - LR:0.0016 - train_loss: 1.786
Step 30501/953240 - LR:0.0017 - train_loss: 1.789
Step 30511/953240 - LR:0.0016 - train_loss: 1.809
Step 30521/953240 - LR:0.0017 - train_loss: 1.755
Step 30531/953240 - LR:0.0016 - train_loss: 1.783
Step 30541/953240 - LR:0.0017 - train_loss: 1.782
Step 30551/953240 - LR:0.0016 - train_loss: 1.834
Step 30561/953240 - LR:0.0017 - train_loss: 1.801
Step 30571/953240 - LR:0.0016 - train_loss: 1.788
