Python 3.12.5
['▁<', '|', 'endo', 'f', 'text', '|', '>']
[39, 19, 37, 35, 38, 19, 40]
Step 4831/953240 - LR:0.0016 - train_loss: 2.186
Step 4841/953240 - LR:0.0017 - train_loss: 2.107
Step 4851/953240 - LR:0.0016 - train_loss: 2.151
Step 4861/953240 - LR:0.0017 - train_loss: 2.136
Step 4871/953240 - LR:0.0016 - train_loss: 2.129
Step 4881/953240 - LR:0.0017 - train_loss: 2.114
Step 4891/953240 - LR:0.0016 - train_loss: 2.139
Step 4901/953240 - LR:0.0017 - train_loss: 2.122
Step 4911/953240 - LR:0.0016 - train_loss: 2.145
Step 4921/953240 - LR:0.0017 - train_loss: 2.120
Step 4931/953240 - LR:0.0016 - train_loss: 2.136
Step 4941/953240 - LR:0.0017 - train_loss: 2.107
Step 4951/953240 - LR:0.0016 - train_loss: 2.117
Step 4961/953240 - LR:0.0017 - train_loss: 2.077
Step 4971/953240 - LR:0.0016 - train_loss: 2.143
Step 4981/953240 - LR:0.0017 - train_loss: 2.086
Step 4991/953240 - LR:0.0016 - train_loss: 2.135
Step 5001/953240 - LR:0.0017 - train_loss: 2.154


Epoch 2/2:

Step 1/953240 - LR:0.0003 - train_loss: 2.119
Step 11/953240 - LR:0.0030 - train_loss: 2.098
Step 21/953240 - LR:0.0003 - train_loss: 2.148
Step 31/953240 - LR:0.0030 - train_loss: 2.097
Step 41/953240 - LR:0.0003 - train_loss: 2.110
Step 51/953240 - LR:0.0030 - train_loss: 2.118
Step 61/953240 - LR:0.0003 - train_loss: 2.149
Step 71/953240 - LR:0.0030 - train_loss: 2.152
Step 81/953240 - LR:0.0003 - train_loss: 2.126
Step 91/953240 - LR:0.0030 - train_loss: 2.129
Step 101/953240 - LR:0.0003 - train_loss: 2.105
Step 111/953240 - LR:0.0030 - train_loss: 2.099
Step 121/953240 - LR:0.0003 - train_loss: 2.127
Step 131/953240 - LR:0.0030 - train_loss: 2.129
Step 141/953240 - LR:0.0003 - train_loss: 2.103
Step 151/953240 - LR:0.0030 - train_loss: 2.131
Step 161/953240 - LR:0.0003 - train_loss: 2.125
Step 171/953240 - LR:0.0030 - train_loss: 2.149
Step 181/953240 - LR:0.0003 - train_loss: 2.096
Step 191/953240 - LR:0.0030 - train_loss: 2.128
Step 201/953240 - LR:0.0003 - train_loss: 2.118
Step 211/953240 - LR:0.0030 - train_loss: 2.122
Step 221/953240 - LR:0.0003 - train_loss: 2.132
Step 231/953240 - LR:0.0030 - train_loss: 2.063
Step 241/953240 - LR:0.0003 - train_loss: 2.137
Step 251/953240 - LR:0.0030 - train_loss: 2.104
Step 261/953240 - LR:0.0003 - train_loss: 2.102
Step 271/953240 - LR:0.0030 - train_loss: 2.092
Step 281/953240 - LR:0.0003 - train_loss: 2.107
Step 291/953240 - LR:0.0030 - train_loss: 2.109
Step 301/953240 - LR:0.0003 - train_loss: 2.090
Step 311/953240 - LR:0.0030 - train_loss: 2.159
Step 321/953240 - LR:0.0003 - train_loss: 2.095
Step 331/953240 - LR:0.0030 - train_loss: 2.088
Step 341/953240 - LR:0.0003 - train_loss: 2.102
Step 351/953240 - LR:0.0030 - train_loss: 2.135
Step 361/953240 - LR:0.0003 - train_loss: 2.110
Step 371/953240 - LR:0.0030 - train_loss: 2.083
Step 381/953240 - LR:0.0003 - train_loss: 2.091
Step 391/953240 - LR:0.0030 - train_loss: 2.102
Step 401/953240 - LR:0.0003 - train_loss: 2.100
Step 411/953240 - LR:0.0030 - train_loss: 2.107
Step 421/953240 - LR:0.0003 - train_loss: 2.107
Step 431/953240 - LR:0.0030 - train_loss: 2.118
Step 441/953240 - LR:0.0003 - train_loss: 2.096
Step 451/953240 - LR:0.0030 - train_loss: 2.110
Step 461/953240 - LR:0.0003 - train_loss: 2.055
Step 471/953240 - LR:0.0030 - train_loss: 2.082
Step 481/953240 - LR:0.0003 - train_loss: 2.110
Step 491/953240 - LR:0.0030 - train_loss: 2.124
Step 501/953240 - LR:0.0003 - train_loss: 2.109
Step 511/953240 - LR:0.0030 - train_loss: 2.108
Step 521/953240 - LR:0.0003 - train_loss: 2.095
Step 531/953240 - LR:0.0030 - train_loss: 2.086
Step 541/953240 - LR:0.0003 - train_loss: 2.065
Step 551/953240 - LR:0.0030 - train_loss: 2.091
Step 561/953240 - LR:0.0003 - train_loss: 2.105
Step 571/953240 - LR:0.0030 - train_loss: 2.090
Step 581/953240 - LR:0.0003 - train_loss: 2.073
Step 591/953240 - LR:0.0030 - train_loss: 2.064
Step 601/953240 - LR:0.0003 - train_loss: 2.068
Step 611/953240 - LR:0.0030 - train_loss: 2.063
Step 621/953240 - LR:0.0003 - train_loss: 2.098
Step 631/953240 - LR:0.0030 - train_loss: 2.078
Step 641/953240 - LR:0.0003 - train_loss: 2.063
Step 651/953240 - LR:0.0030 - train_loss: 2.086
Step 661/953240 - LR:0.0003 - train_loss: 2.091
Step 671/953240 - LR:0.0030 - train_loss: 2.079
Step 681/953240 - LR:0.0003 - train_loss: 2.101
Step 691/953240 - LR:0.0030 - train_loss: 2.079
Step 701/953240 - LR:0.0003 - train_loss: 2.068
Step 711/953240 - LR:0.0030 - train_loss: 2.048
Step 721/953240 - LR:0.0003 - train_loss: 2.052
Step 731/953240 - LR:0.0030 - train_loss: 2.068
Step 741/953240 - LR:0.0003 - train_loss: 2.070
Step 751/953240 - LR:0.0030 - train_loss: 2.052
Step 761/953240 - LR:0.0003 - train_loss: 2.098
Step 771/953240 - LR:0.0030 - train_loss: 2.120
Step 781/953240 - LR:0.0003 - train_loss: 2.093
Step 791/953240 - LR:0.0030 - train_loss: 2.065
Step 801/953240 - LR:0.0003 - train_loss: 2.081
Step 811/953240 - LR:0.0030 - train_loss: 2.057
Step 821/953240 - LR:0.0003 - train_loss: 2.078
Step 831/953240 - LR:0.0030 - train_loss: 2.048
Step 841/953240 - LR:0.0003 - train_loss: 2.084
Step 851/953240 - LR:0.0030 - train_loss: 2.056
Step 861/953240 - LR:0.0003 - train_loss: 2.086
Step 871/953240 - LR:0.0030 - train_loss: 2.068
Step 881/953240 - LR:0.0003 - train_loss: 2.069
Step 891/953240 - LR:0.0030 - train_loss: 2.052
Step 901/953240 - LR:0.0003 - train_loss: 2.038
Step 911/953240 - LR:0.0030 - train_loss: 2.056
Step 921/953240 - LR:0.0003 - train_loss: 2.074
Step 931/953240 - LR:0.0030 - train_loss: 2.077
Step 941/953240 - LR:0.0003 - train_loss: 2.088
Step 951/953240 - LR:0.0030 - train_loss: 2.096
Step 961/953240 - LR:0.0003 - train_loss: 2.066
Step 971/953240 - LR:0.0030 - train_loss: 2.080
Step 981/953240 - LR:0.0003 - train_loss: 2.051
Step 991/953240 - LR:0.0030 - train_loss: 2.047
Step 1001/953240 - LR:0.0003 - train_loss: 2.061
Step 1011/953240 - LR:0.0030 - train_loss: 2.088
Step 1021/953240 - LR:0.0003 - train_loss: 2.092
Step 1031/953240 - LR:0.0030 - train_loss: 2.066
Step 1041/953240 - LR:0.0003 - train_loss: 2.061
Step 1051/953240 - LR:0.0030 - train_loss: 2.057
Step 1061/953240 - LR:0.0003 - train_loss: 2.042
Step 1071/953240 - LR:0.0030 - train_loss: 2.012
Step 1081/953240 - LR:0.0003 - train_loss: 2.070
Step 1091/953240 - LR:0.0030 - train_loss: 2.048
Step 1101/953240 - LR:0.0003 - train_loss: 2.037
Step 1111/953240 - LR:0.0030 - train_loss: 2.058
Step 1121/953240 - LR:0.0003 - train_loss: 2.054
Step 1131/953240 - LR:0.0030 - train_loss: 2.019
Step 1141/953240 - LR:0.0003 - train_loss: 2.052
Step 1151/953240 - LR:0.0030 - train_loss: 2.027
Step 1161/953240 - LR:0.0003 - train_loss: 2.015
Step 1171/953240 - LR:0.0030 - train_loss: 2.016
Step 1181/953240 - LR:0.0003 - train_loss: 2.035
Step 1191/953240 - LR:0.0030 - train_loss: 2.044
Step 1201/953240 - LR:0.0003 - train_loss: 2.049
Step 1211/953240 - LR:0.0030 - train_loss: 2.035
Step 1221/953240 - LR:0.0003 - train_loss: 2.058
Step 1231/953240 - LR:0.0030 - train_loss: 2.022
Step 1241/953240 - LR:0.0003 - train_loss: 2.032
Step 1251/953240 - LR:0.0030 - train_loss: 2.022
Step 1261/953240 - LR:0.0003 - train_loss: 2.024
Step 1271/953240 - LR:0.0030 - train_loss: 2.027
Step 1281/953240 - LR:0.0003 - train_loss: 2.042
Step 1291/953240 - LR:0.0030 - train_loss: 2.078
Step 1301/953240 - LR:0.0003 - train_loss: 2.065
Step 1311/953240 - LR:0.0030 - train_loss: 2.039
Step 1321/953240 - LR:0.0003 - train_loss: 2.041
Step 1331/953240 - LR:0.0030 - train_loss: 2.065
Step 1341/953240 - LR:0.0003 - train_loss: 2.012
Step 1351/953240 - LR:0.0030 - train_loss: 2.035
Step 1361/953240 - LR:0.0003 - train_loss: 2.023
Step 1371/953240 - LR:0.0030 - train_loss: 2.031
Step 1381/953240 - LR:0.0003 - train_loss: 2.045
Step 1391/953240 - LR:0.0030 - train_loss: 2.041
Step 1401/953240 - LR:0.0003 - train_loss: 2.026
Step 1411/953240 - LR:0.0030 - train_loss: 2.024
Step 1421/953240 - LR:0.0003 - train_loss: 2.025
Step 1431/953240 - LR:0.0030 - train_loss: 2.048
Step 1441/953240 - LR:0.0003 - train_loss: 2.055
Step 1451/953240 - LR:0.0030 - train_loss: 2.066
Step 1461/953240 - LR:0.0003 - train_loss: 2.039
Step 1471/953240 - LR:0.0030 - train_loss: 2.072
Step 1481/953240 - LR:0.0003 - train_loss: 2.059
Step 1491/953240 - LR:0.0030 - train_loss: 2.021
Step 1501/953240 - LR:0.0003 - train_loss: 2.006
Step 1511/953240 - LR:0.0030 - train_loss: 2.021
Step 1521/953240 - LR:0.0003 - train_loss: 2.038
Step 1531/953240 - LR:0.0030 - train_loss: 2.036
Step 1541/953240 - LR:0.0003 - train_loss: 2.014
Step 1551/953240 - LR:0.0030 - train_loss: 2.026
Step 1561/953240 - LR:0.0003 - train_loss: 2.026
Step 1571/953240 - LR:0.0030 - train_loss: 2.027
Step 1581/953240 - LR:0.0003 - train_loss: 2.018
Step 1591/953240 - LR:0.0030 - train_loss: 2.002
Step 1601/953240 - LR:0.0003 - train_loss: 2.044
Step 1611/953240 - LR:0.0030 - train_loss: 2.020
Step 1621/953240 - LR:0.0003 - train_loss: 2.030
Step 1631/953240 - LR:0.0030 - train_loss: 2.034
Step 1641/953240 - LR:0.0003 - train_loss: 2.012
Step 1651/953240 - LR:0.0030 - train_loss: 2.014
Step 1661/953240 - LR:0.0003 - train_loss: 2.023
Step 1671/953240 - LR:0.0030 - train_loss: 1.993
Step 1681/953240 - LR:0.0003 - train_loss: 1.995
Step 1691/953240 - LR:0.0030 - train_loss: 2.024
Step 1701/953240 - LR:0.0003 - train_loss: 2.013
Step 1711/953240 - LR:0.0030 - train_loss: 2.014
Step 1721/953240 - LR:0.0003 - train_loss: 2.036
Step 1731/953240 - LR:0.0030 - train_loss: 2.015
Step 1741/953240 - LR:0.0003 - train_loss: 1.998
Step 1751/953240 - LR:0.0030 - train_loss: 1.989
Step 1761/953240 - LR:0.0003 - train_loss: 2.038
Step 1771/953240 - LR:0.0030 - train_loss: 2.059
Step 1781/953240 - LR:0.0003 - train_loss: 2.038
Step 1791/953240 - LR:0.0030 - train_loss: 2.007
Step 1801/953240 - LR:0.0003 - train_loss: 1.986
Step 1811/953240 - LR:0.0030 - train_loss: 2.046
Step 1821/953240 - LR:0.0003 - train_loss: 1.999
Step 1831/953240 - LR:0.0030 - train_loss: 1.994
Step 1841/953240 - LR:0.0003 - train_loss: 2.021
Step 1851/953240 - LR:0.0030 - train_loss: 2.008
Step 1861/953240 - LR:0.0003 - train_loss: 2.026
Step 1871/953240 - LR:0.0030 - train_loss: 2.009
Step 1881/953240 - LR:0.0003 - train_loss: 1.947
Step 1891/953240 - LR:0.0030 - train_loss: 2.013
Step 1901/953240 - LR:0.0003 - train_loss: 1.992
Step 1911/953240 - LR:0.0030 - train_loss: 2.010
Step 1921/953240 - LR:0.0003 - train_loss: 2.010
Step 1931/953240 - LR:0.0030 - train_loss: 2.021
Step 1941/953240 - LR:0.0003 - train_loss: 2.016
Step 1951/953240 - LR:0.0030 - train_loss: 2.015
Step 1961/953240 - LR:0.0003 - train_loss: 2.013
Step 1971/953240 - LR:0.0030 - train_loss: 2.044
Step 1981/953240 - LR:0.0003 - train_loss: 1.972
Step 1991/953240 - LR:0.0030 - train_loss: 2.027
Step 2001/953240 - LR:0.0003 - train_loss: 2.021
Step 2011/953240 - LR:0.0030 - train_loss: 1.992
Step 2021/953240 - LR:0.0003 - train_loss: 2.003
Step 2031/953240 - LR:0.0030 - train_loss: 2.030
Step 2041/953240 - LR:0.0003 - train_loss: 2.034
Step 2051/953240 - LR:0.0030 - train_loss: 2.027
Step 2061/953240 - LR:0.0003 - train_loss: 2.020
Step 2071/953240 - LR:0.0030 - train_loss: 2.007
Step 2081/953240 - LR:0.0003 - train_loss: 2.011
Step 2091/953240 - LR:0.0030 - train_loss: 1.979
Step 2101/953240 - LR:0.0003 - train_loss: 1.996
Step 2111/953240 - LR:0.0030 - train_loss: 2.013
Step 2121/953240 - LR:0.0003 - train_loss: 2.000
Step 2131/953240 - LR:0.0030 - train_loss: 1.987
Step 2141/953240 - LR:0.0003 - train_loss: 1.994
Step 2151/953240 - LR:0.0030 - train_loss: 2.008
Step 2161/953240 - LR:0.0003 - train_loss: 1.997
Step 2171/953240 - LR:0.0030 - train_loss: 2.007
Step 2181/953240 - LR:0.0003 - train_loss: 1.989
Step 2191/953240 - LR:0.0030 - train_loss: 1.955
Step 2201/953240 - LR:0.0003 - train_loss: 2.008
Step 2211/953240 - LR:0.0030 - train_loss: 2.032
Step 2221/953240 - LR:0.0003 - train_loss: 1.996
Step 2231/953240 - LR:0.0030 - train_loss: 2.009
Step 2241/953240 - LR:0.0003 - train_loss: 2.071
Step 2251/953240 - LR:0.0030 - train_loss: 1.998
Step 2261/953240 - LR:0.0003 - train_loss: 2.013
Step 2271/953240 - LR:0.0030 - train_loss: 1.990
Step 2281/953240 - LR:0.0003 - train_loss: 2.034
Step 2291/953240 - LR:0.0030 - train_loss: 1.991
Step 2301/953240 - LR:0.0003 - train_loss: 1.992
Step 2311/953240 - LR:0.0030 - train_loss: 2.020
Step 2321/953240 - LR:0.0003 - train_loss: 1.986
Step 2331/953240 - LR:0.0030 - train_loss: 1.979
Step 2341/953240 - LR:0.0003 - train_loss: 1.983
Step 2351/953240 - LR:0.0030 - train_loss: 1.986
Step 2361/953240 - LR:0.0003 - train_loss: 2.002
Step 2371/953240 - LR:0.0030 - train_loss: 1.958
Step 2381/953240 - LR:0.0003 - train_loss: 1.983
Step 2391/953240 - LR:0.0030 - train_loss: 1.964
Step 2401/953240 - LR:0.0003 - train_loss: 1.988
Step 2411/953240 - LR:0.0030 - train_loss: 1.988
Step 2421/953240 - LR:0.0003 - train_loss: 1.990
Step 2431/953240 - LR:0.0030 - train_loss: 1.990
Step 2441/953240 - LR:0.0003 - train_loss: 1.991
Step 2451/953240 - LR:0.0030 - train_loss: 1.983
Step 2461/953240 - LR:0.0003 - train_loss: 2.002
Step 2471/953240 - LR:0.0030 - train_loss: 1.975
Step 2481/953240 - LR:0.0003 - train_loss: 1.960
Step 2491/953240 - LR:0.0030 - train_loss: 1.981
Step 2501/953240 - LR:0.0003 - train_loss: 1.980
Step 2511/953240 - LR:0.0030 - train_loss: 1.976
Step 2521/953240 - LR:0.0003 - train_loss: 1.972
Step 2531/953240 - LR:0.0030 - train_loss: 1.974
Step 2541/953240 - LR:0.0003 - train_loss: 1.966
Step 2551/953240 - LR:0.0030 - train_loss: 2.000
Step 2561/953240 - LR:0.0003 - train_loss: 1.984
Step 2571/953240 - LR:0.0030 - train_loss: 2.012
Step 2581/953240 - LR:0.0003 - train_loss: 1.970
Step 2591/953240 - LR:0.0030 - train_loss: 1.964
Step 2601/953240 - LR:0.0003 - train_loss: 2.011
Step 2611/953240 - LR:0.0030 - train_loss: 1.986
Step 2621/953240 - LR:0.0003 - train_loss: 1.992
Step 2631/953240 - LR:0.0030 - train_loss: 1.945
Step 2641/953240 - LR:0.0003 - train_loss: 1.953
Step 2651/953240 - LR:0.0030 - train_loss: 1.992
Step 2661/953240 - LR:0.0003 - train_loss: 1.972
Step 2671/953240 - LR:0.0030 - train_loss: 1.972
Step 2681/953240 - LR:0.0003 - train_loss: 1.969
Step 2691/953240 - LR:0.0030 - train_loss: 1.967
Step 2701/953240 - LR:0.0003 - train_loss: 1.959
Step 2711/953240 - LR:0.0030 - train_loss: 1.987
Step 2721/953240 - LR:0.0003 - train_loss: 2.006
Step 2731/953240 - LR:0.0030 - train_loss: 1.962
Step 2741/953240 - LR:0.0003 - train_loss: 1.945
Step 2751/953240 - LR:0.0030 - train_loss: 1.953
Step 2761/953240 - LR:0.0003 - train_loss: 1.956
Step 2771/953240 - LR:0.0030 - train_loss: 1.957
Step 2781/953240 - LR:0.0003 - train_loss: 1.976
Step 2791/953240 - LR:0.0030 - train_loss: 1.977
Step 2801/953240 - LR:0.0003 - train_loss: 1.939
Step 2811/953240 - LR:0.0030 - train_loss: 1.996
Step 2821/953240 - LR:0.0003 - train_loss: 1.986
Step 2831/953240 - LR:0.0030 - train_loss: 1.996
Step 2841/953240 - LR:0.0003 - train_loss: 1.979
Step 2851/953240 - LR:0.0030 - train_loss: 1.976
Step 2861/953240 - LR:0.0003 - train_loss: 1.943
Step 2871/953240 - LR:0.0030 - train_loss: 1.968
Step 2881/953240 - LR:0.0003 - train_loss: 2.000
Step 2891/953240 - LR:0.0030 - train_loss: 1.988
Step 2901/953240 - LR:0.0003 - train_loss: 1.971
Step 2911/953240 - LR:0.0030 - train_loss: 1.945
Step 2921/953240 - LR:0.0003 - train_loss: 1.958
Step 2931/953240 - LR:0.0030 - train_loss: 1.975
Step 2941/953240 - LR:0.0003 - train_loss: 1.979
Step 2951/953240 - LR:0.0030 - train_loss: 1.960
Step 2961/953240 - LR:0.0003 - train_loss: 1.977
Step 2971/953240 - LR:0.0030 - train_loss: 1.978
Step 2981/953240 - LR:0.0003 - train_loss: 1.970
Step 2991/953240 - LR:0.0030 - train_loss: 1.951
Step 3001/953240 - LR:0.0003 - train_loss: 1.971
Step 3011/953240 - LR:0.0030 - train_loss: 1.961
Step 3021/953240 - LR:0.0003 - train_loss: 1.933
Step 3031/953240 - LR:0.0030 - train_loss: 1.959
Step 3041/953240 - LR:0.0003 - train_loss: 1.967
Step 3051/953240 - LR:0.0030 - train_loss: 1.996
Step 3061/953240 - LR:0.0003 - train_loss: 1.972
Step 3071/953240 - LR:0.0030 - train_loss: 1.961
Step 3081/953240 - LR:0.0003 - train_loss: 1.970
Step 3091/953240 - LR:0.0030 - train_loss: 1.973
Step 3101/953240 - LR:0.0003 - train_loss: 1.969
Step 3111/953240 - LR:0.0030 - train_loss: 1.961
Step 3121/953240 - LR:0.0003 - train_loss: 1.967
Step 3131/953240 - LR:0.0030 - train_loss: 1.962
Step 3141/953240 - LR:0.0003 - train_loss: 1.975
Step 3151/953240 - LR:0.0030 - train_loss: 1.964
Step 3161/953240 - LR:0.0003 - train_loss: 1.973
Step 3171/953240 - LR:0.0030 - train_loss: 1.961
Step 3181/953240 - LR:0.0003 - train_loss: 1.956
Step 3191/953240 - LR:0.0030 - train_loss: 1.986
Step 3201/953240 - LR:0.0003 - train_loss: 1.975
Step 3211/953240 - LR:0.0030 - train_loss: 1.934
Step 3221/953240 - LR:0.0003 - train_loss: 1.966
Step 3231/953240 - LR:0.0030 - train_loss: 1.946
Step 3241/953240 - LR:0.0003 - train_loss: 1.976
Step 3251/953240 - LR:0.0030 - train_loss: 1.978
Step 3261/953240 - LR:0.0003 - train_loss: 1.945
Step 3271/953240 - LR:0.0030 - train_loss: 1.981
Step 3281/953240 - LR:0.0003 - train_loss: 1.950
Step 3291/953240 - LR:0.0030 - train_loss: 1.950
Step 3301/953240 - LR:0.0003 - train_loss: 1.942
Step 3311/953240 - LR:0.0030 - train_loss: 1.957
Step 3321/953240 - LR:0.0003 - train_loss: 1.953
Step 3331/953240 - LR:0.0030 - train_loss: 1.948
Step 3341/953240 - LR:0.0003 - train_loss: 1.945
Step 3351/953240 - LR:0.0030 - train_loss: 1.976
Step 3361/953240 - LR:0.0003 - train_loss: 1.960
Step 3371/953240 - LR:0.0030 - train_loss: 1.954
Step 3381/953240 - LR:0.0003 - train_loss: 1.948
Step 3391/953240 - LR:0.0030 - train_loss: 1.957
Step 3401/953240 - LR:0.0003 - train_loss: 1.971
Step 3411/953240 - LR:0.0030 - train_loss: 1.985
Step 3421/953240 - LR:0.0003 - train_loss: 1.936
Step 3431/953240 - LR:0.0030 - train_loss: 1.923
Step 3441/953240 - LR:0.0003 - train_loss: 1.993
Step 3451/953240 - LR:0.0030 - train_loss: 1.963
Step 3461/953240 - LR:0.0003 - train_loss: 1.920
Step 3471/953240 - LR:0.0030 - train_loss: 1.965
Step 3481/953240 - LR:0.0003 - train_loss: 1.940
Step 3491/953240 - LR:0.0030 - train_loss: 1.948
Step 3501/953240 - LR:0.0003 - train_loss: 1.953
Step 3511/953240 - LR:0.0030 - train_loss: 1.983
Step 3521/953240 - LR:0.0003 - train_loss: 1.941
Step 3531/953240 - LR:0.0030 - train_loss: 1.975
Step 3541/953240 - LR:0.0003 - train_loss: 1.952
Step 3551/953240 - LR:0.0030 - train_loss: 1.914
Step 3561/953240 - LR:0.0003 - train_loss: 1.940
Step 3571/953240 - LR:0.0030 - train_loss: 1.956
Step 3581/953240 - LR:0.0003 - train_loss: 1.977
Step 3591/953240 - LR:0.0030 - train_loss: 1.954
Step 3601/953240 - LR:0.0003 - train_loss: 1.966
Step 3611/953240 - LR:0.0030 - train_loss: 1.967
Step 3621/953240 - LR:0.0003 - train_loss: 1.962
Step 3631/953240 - LR:0.0030 - train_loss: 1.968
Step 3641/953240 - LR:0.0003 - train_loss: 1.953
Step 3651/953240 - LR:0.0030 - train_loss: 1.954
Step 3661/953240 - LR:0.0003 - train_loss: 1.972
Step 3671/953240 - LR:0.0030 - train_loss: 1.944
Step 3681/953240 - LR:0.0003 - train_loss: 1.932
Step 3691/953240 - LR:0.0030 - train_loss: 1.942
Step 3701/953240 - LR:0.0003 - train_loss: 1.908
Step 3711/953240 - LR:0.0030 - train_loss: 1.966
Step 3721/953240 - LR:0.0003 - train_loss: 1.916
Step 3731/953240 - LR:0.0030 - train_loss: 1.957
Step 3741/953240 - LR:0.0003 - train_loss: 1.938
Step 3751/953240 - LR:0.0030 - train_loss: 1.958
Step 3761/953240 - LR:0.0003 - train_loss: 1.958
Step 3771/953240 - LR:0.0030 - train_loss: 1.969
Step 3781/953240 - LR:0.0003 - train_loss: 1.925
Step 3791/953240 - LR:0.0030 - train_loss: 1.963
Step 3801/953240 - LR:0.0003 - train_loss: 1.946
Step 3811/953240 - LR:0.0030 - train_loss: 1.958
Step 3821/953240 - LR:0.0003 - train_loss: 1.939
Step 3831/953240 - LR:0.0030 - train_loss: 1.930
Step 3841/953240 - LR:0.0003 - train_loss: 1.952
Step 3851/953240 - LR:0.0030 - train_loss: 1.941
Step 3861/953240 - LR:0.0003 - train_loss: 1.933
Step 3871/953240 - LR:0.0030 - train_loss: 1.928
Step 3881/953240 - LR:0.0003 - train_loss: 1.963
Step 3891/953240 - LR:0.0030 - train_loss: 1.972
Step 3901/953240 - LR:0.0003 - train_loss: 1.943
Step 3911/953240 - LR:0.0030 - train_loss: 1.920
Step 3921/953240 - LR:0.0003 - train_loss: 1.947
Step 3931/953240 - LR:0.0030 - train_loss: 1.946
Step 3941/953240 - LR:0.0003 - train_loss: 1.960
Step 3951/953240 - LR:0.0030 - train_loss: 1.940
Step 3961/953240 - LR:0.0003 - train_loss: 1.974
Step 3971/953240 - LR:0.0030 - train_loss: 1.950
Step 3981/953240 - LR:0.0003 - train_loss: 1.960
Step 3991/953240 - LR:0.0030 - train_loss: 1.934
Step 4001/953240 - LR:0.0003 - train_loss: 1.955
Step 4011/953240 - LR:0.0030 - train_loss: 1.949
Step 4021/953240 - LR:0.0003 - train_loss: 1.936
Step 4031/953240 - LR:0.0030 - train_loss: 1.947
Step 4041/953240 - LR:0.0003 - train_loss: 1.954
Step 4051/953240 - LR:0.0030 - train_loss: 1.956
Step 4061/953240 - LR:0.0003 - train_loss: 1.932
Step 4071/953240 - LR:0.0030 - train_loss: 1.943
Step 4081/953240 - LR:0.0003 - train_loss: 1.945
Step 4091/953240 - LR:0.0030 - train_loss: 1.934
Step 4101/953240 - LR:0.0003 - train_loss: 1.955
Step 4111/953240 - LR:0.0030 - train_loss: 1.975
Step 4121/953240 - LR:0.0003 - train_loss: 1.980
Step 4131/953240 - LR:0.0030 - train_loss: 1.959
Step 4141/953240 - LR:0.0003 - train_loss: 1.924
Step 4151/953240 - LR:0.0030 - train_loss: 1.980
Step 4161/953240 - LR:0.0003 - train_loss: 1.937
Step 4171/953240 - LR:0.0030 - train_loss: 1.935
Step 4181/953240 - LR:0.0003 - train_loss: 1.936
Step 4191/953240 - LR:0.0030 - train_loss: 1.948
Step 4201/953240 - LR:0.0003 - train_loss: 1.944
Step 4211/953240 - LR:0.0030 - train_loss: 1.940
Step 4221/953240 - LR:0.0003 - train_loss: 1.948
Step 4231/953240 - LR:0.0030 - train_loss: 1.946
Step 4241/953240 - LR:0.0003 - train_loss: 1.912
Step 4251/953240 - LR:0.0030 - train_loss: 1.946
Step 4261/953240 - LR:0.0003 - train_loss: 1.919
Step 4271/953240 - LR:0.0030 - train_loss: 1.933
Step 4281/953240 - LR:0.0003 - train_loss: 1.950
Step 4291/953240 - LR:0.0030 - train_loss: 1.948
Step 4301/953240 - LR:0.0003 - train_loss: 1.917
Step 4311/953240 - LR:0.0030 - train_loss: 1.936
Step 4321/953240 - LR:0.0003 - train_loss: 1.945
Step 4331/953240 - LR:0.0030 - train_loss: 1.967
Step 4341/953240 - LR:0.0003 - train_loss: 1.909
Step 4351/953240 - LR:0.0030 - train_loss: 1.931
Step 4361/953240 - LR:0.0003 - train_loss: 1.940
Step 4371/953240 - LR:0.0030 - train_loss: 1.963
Step 4381/953240 - LR:0.0003 - train_loss: 1.947
Step 4391/953240 - LR:0.0030 - train_loss: 1.918
Step 4401/953240 - LR:0.0003 - train_loss: 1.946
Step 4411/953240 - LR:0.0030 - train_loss: 1.949
Step 4421/953240 - LR:0.0003 - train_loss: 1.935
Step 4431/953240 - LR:0.0030 - train_loss: 1.969
Step 4441/953240 - LR:0.0003 - train_loss: 1.957
Step 4451/953240 - LR:0.0030 - train_loss: 1.959
Step 4461/953240 - LR:0.0003 - train_loss: 1.907
Step 4471/953240 - LR:0.0030 - train_loss: 1.937
Step 4481/953240 - LR:0.0003 - train_loss: 1.908
Step 4491/953240 - LR:0.0030 - train_loss: 1.930
Step 4501/953240 - LR:0.0003 - train_loss: 1.941
Step 4511/953240 - LR:0.0030 - train_loss: 1.942
Step 4521/953240 - LR:0.0003 - train_loss: 1.936
Step 4531/953240 - LR:0.0030 - train_loss: 1.907
Step 4541/953240 - LR:0.0003 - train_loss: 1.874
Step 4551/953240 - LR:0.0030 - train_loss: 1.909
Step 4561/953240 - LR:0.0003 - train_loss: 1.896
Step 4571/953240 - LR:0.0030 - train_loss: 1.904
Step 4581/953240 - LR:0.0003 - train_loss: 1.906
Step 4591/953240 - LR:0.0030 - train_loss: 1.887
Step 4601/953240 - LR:0.0003 - train_loss: 1.949
Step 4611/953240 - LR:0.0030 - train_loss: 1.898
Step 4621/953240 - LR:0.0003 - train_loss: 1.933
Step 4631/953240 - LR:0.0030 - train_loss: 1.963
Step 4641/953240 - LR:0.0003 - train_loss: 1.922
